ACCT|GENDER|ID1|ID2|DECIMAL_COLUMN|DATE_COLUMN|FIRST_NAME|LAST_NAME|ANY_NAME|ORG_NAME|FULL_NAME|CAL|SIN|NARROW|DT2
0OMWJFKS2P|F|5273|1273261764|2.4613|2011-11-04|Caden|Clark|Aiden Murphy|Omega Industries ltd.|Caden Clark|6ORTT9N3ZACBDYVCPYHLSE7IUVQ3G1KSW5LZSW5G1WLL5|5528|HKNJ|1930-09-13 12:25:41:000000
NA6E5VCHWL|F|1804|1727623507|9.1419|2093-09-29|Jayden|Rodriguez|Camila Clark|Quantum Ventures ltd.|Jayden Rodriguez|55RVFPIZN6DP5EIW71AXTC8JBHHZQO3PK5RJ7ENV84Z3Y|5333|3OJE|1981-10-31 02:49:40:000000
A1CVVJJAZF|F|7589|1737283546|2.9166|1925-07-03|Ethan|Robinson|Abigail Rogers|Jupiter Enterprises gmbh|Ethan Robinson|YWKFQL19N7QCMMCJ9OEBEZG4AZ0SJ4OG27MWIGTRROJE2|8648|NFX9|2025-10-29 17:45:06:000000
AQHLW20RJZ|F|1614|688416097|2.3677|2085-09-28|Lucas|Harris|David Green|AstraTech Solutions gmbh|Lucas Harris|7VHT4V5JHDAISTN7PIC2Y0V3374VE38UWJS2ALDUGJVMS|2305|MG9W|2092-11-04 23:05:14:000000
S8M2RAL2DF|F|6324|1880813412|6.7609|2090-10-18|Grace|Lopez|Claire Scott|Lunar Systems inc.|Grace Lopez|NOPUYZTG02VN3OL684XC6Z15Q18DSCW8L62PSUBCI3SK9|7840|VXKY|1990-08-23 03:49:27:000000
4ADNVZDRJN|M|2110|1605320214|7.6547|2035-09-13|William|Rodriguez|Daniel Lewis|Penta Solutions gmbh|William Rodriguez|XY4VL651QFNJYCTMYWSUBCT4G0TRUWU0RE7R62XLL6KKK|1294|V5EC|1918-05-04 23:29:01:000000
KLP43S4ZIF|M|9227|1824919257|5.6872|2035-02-17|Camila|Williams|Avery Anderson|MegaByte Ventures ltd.|Camila Williams|8VYV66XH50TZRZJIWXZD6SQ2VOE8X4RNONXW8YU9J63ZI|7604|LY9D|1996-07-07 16:53:48:000000
6VYL0RW14F|F|7499|86471017|1.9113|1991-10-05|Savannah|Torres|Jack Lopez|Quantex Enterprises gmbh|Savannah Torres|U51SYO7WJT2LDUQ84Y1984B0OFDIG3TM0RZFK9GGFQYMH|1683|SQM5|1993-02-20 21:44:37:000000
RHFNT92W4S|M|3616|1184627272|2.6789|2082-06-08|Savannah|Rivera|Ava Brown|Quantum Ventures inc.|Savannah Rivera|MQ1UX4QH395R0SYMLXYR5L15878RLXS2L4EEOWP7LIADI|5094|18A6|2093-01-16 04:54:52:000000
YN93ZQB9GX|M|1519|1676445266|0.806|1967-06-28|Samuel|Edwards|Amelia Davis|Optima Innovations gmbh|Samuel Edwards|OBJ6R239ZFCKSU7RVC9OF4SD893JT77HJ70H94TJ8VVSS|8073|L8Y7|1945-08-24 21:24:10:000000
U276BIC0K6|F|9639|2011609744|9.4029|1905-02-08|Anthony|Harris|Jayden Campbell|Omega Industries ltd.|Anthony Harris|082NLOM12E9Y7UVZ9QNI2Z2PYMP0SGXIKQ3ALGXXWHWU3|7993|1MNR|1961-09-11 08:38:19:000000
KJSGJT0R2G|M|6047|1077532296|7.4|1970-11-14|Eleanor|Sanchez|Eleanor Cooper|Celestial Holdings gmbh|Eleanor Sanchez|3J3XM0GGK2T44DK9893NE8FY9F2AVN7M7CRYACFD23F3G|9715|D3QV|2002-07-11 04:41:16:000000
WHDQ2SBWD0|M|7593|2131847678|4.584|1911-02-01|Zoey|Hall|Andrew Moore|Quantex Enterprises inc.|Zoey Hall|RPH60L411WAZMVU6JPJGKM2AV4QOPG49J37Y275O5RPTE|6473|XIJF|2017-12-27 10:52:51:000000
ELBRQSAWAZ|F|5973|118474578|5.7664|2047-05-30|Sophia|Moore|Jayden Harris|Universal Synergy gmbh|Sophia Moore|DWAEFNTT1B98V2GRXDK7IYOH1DLFWOZNFBW6J5AI5EYJ0|8560|BOLQ|2066-07-05 17:59:03:000000
QYR2XWP5L1|F|1213|1290718143|5.7985|1987-07-20|Ethan|Cooper|Alexander Rivera|Elysium Innovations gmbh|Ethan Cooper|H5VHGL6ZGKFVYHD9RZ8PBOUJ84DI7Z0I30EGUHPE4YTEI|6104|F2NI|2042-09-18 11:45:03:000000
XQ65ZNC8LH|M|7046|201689181|4.7331|2093-08-20|Dylan|Stewart|Ella Williams|Fusion Technologies ltd.|Dylan Stewart|2RXLXPP3UT3N50NR9XD4RHSIXSBOZXGRB7US5VEO2964W|7429|S9GX|2069-02-13 08:23:50:000000
Y1MFLHRZXW|F|2701|1003521962|3.465|1982-09-03|Ella|Jackson|Chloe Lewis|United Synergy ltd.|Ella Jackson|655S88MO3FQ9PX12J6DBYLFXWTQNSGBUZYSG89D0NE8OD|5097|4YQ0|2046-08-22 01:37:13:000000
YYQXMBTG2E|F|8038|1544368784|7.7551|1981-05-24|Jacob|Scott|Noah Perez|TerraNova Holdings inc.|Jacob Scott|5ZP4F7E12AOH9MDKRZL431HFRB4SNAH466IYNGH9ZOFTA|2885|8MN4|1976-09-03 11:41:05:000000
E7GJJNED6P|M|2535|1762787026|9.5022|2025-05-12|Joshua|Smith|Jayden Harris|Acme Corporation inc.|Joshua Smith|5KCYV34T4DONENQUYHCT7QLJ7P4619HKM5VXOM0FR9I3L|4615|5O6N|1990-03-19 20:30:58:000000
7JI0UVJF4A|F|9439|652649626|9.9357|1924-06-09|Bella|Parker|Caden Green|Innovare Solutions inc.|Bella Parker|TLVMD04VGJTUKA3H1J8P5MO791M5UYWG2QAGHRV9AFZID|6976|N7LX|2002-10-27 19:47:18:000000
4I84P1NFT2|F|8390|1336940085|0.1413|2093-10-24|Liam|Campbell|Abigail Morgan|Galaxy Enterprises inc.|Liam Campbell|PX84PVFMU3OK6IOGM3D7J63VQ63YKB1BCKUHF7UGX6GLI|2805|30KH|2099-09-07 12:28:16:000000
02P9L37QJ6|F|9773|590361384|2.5268|2073-12-20|Ethan|Bell|Andrew Young|Nimbus Corporation ltd.|Ethan Bell|6OJLE9K0X8TIBQ0FEBX08TR7PVPM23QAGDS5T2KU7Q2JW|9717|D8NI|1924-06-27 18:04:44:000000
8CHQP9ASTL|M|1497|1328108238|0.1157|1994-03-16|Elizabeth|Evans|Sophia Roberts|Radiant Innovations gmbh|Elizabeth Evans|427O937LDK277EO85K6RQ94PJ60WS4PXSQE7LAVEBF1T6|7762|SSB3|1931-07-23 07:21:20:000000
XMTHZYE12P|F|3820|1991360777|1.2352|2022-09-27|Gabriel|Thomas|Sofia Turner|Acme Corporation inc.|Gabriel Thomas|QTU3EMN9XY5CGP86UBADGNBJ383EPXWKHZXF3UWKTFY9Z|6225|5DHR|2047-01-15 11:43:11:000000
MOVW30QU08|M|6144|1471329277|2.4813|2016-05-10|Layla|Wilson|Joshua Garcia|Apex Industries inc.|Layla Wilson|4YI6A1440JQHAVD3PO3O29NS1O5EYJDJELS3UNT8JLODS|9344|QAG4|1981-02-07 09:57:23:000000
LF5MHX5MKL|M|2648|1142576818|6.7051|2035-08-12|Elizabeth|Taylor|Ethan Murphy|Momentum Solutions inc.|Elizabeth Taylor|ITXOU07GPAQ0YWHCPVZ4VKUUMXOPGR5DGF3E218K17TO5|8550|RFR7|2084-12-29 01:31:23:000000
SRAT2U0TOY|M|6945|1361189560|6.5404|2033-08-18|James|Wilson|Amelia Johnson|NovaTech Corporation ltd.|James Wilson|IN1VBT7Q5M2I92DANKCGSWX6L1VIM39FMNF2QV3F4R0RN|7952|GM6N|2027-04-14 02:31:31:000000
Q5HFH7TFGZ|F|7933|1546407938|0.5906|1961-08-17|Chloe|Lewis|Lillian Wright|BlueSky Ventures gmbh|Chloe Lewis|IYWA89ZYQ1BA90OGM18ROA26OWOHUME3ERMKP3FZF5XWS|7453|JFQV|2002-08-18 14:35:10:000000
2P2LZ5AKP1|M|7955|1130670090|9.93|2007-07-09|Olivia|Cook|Emily Parker|Visionary Technologies inc.|Olivia Cook|Z17Q3ZKZLNACOZIPGF6VJKIK0YIFNMIJ4UFY7L7IV3EXY|9496|95VK|1957-10-01 02:34:12:000000
O5N6D0VMDE|M|6699|519331658|9.5852|2003-05-16|Claire|Davis|Avery Evans|Omega Industries inc.|Claire Davis|YBJDDPWP1R1P17HEU6BMEW8Y1I13F1V4WG0BWMR22PH17|6525|ASCD|1909-12-22 02:07:01:000000
3HLCQUREMP|M|1322|883115704|7.237|1980-04-09|Alexander|Lee|Lucy Roberts|Omega Industries ltd.|Alexander Lee|S5BQV6GLKT0XGDOOAIJD47OJG6W9F1MSNG90E62SZJAK8|8506|9JKB|2043-08-24 04:19:27:000000
D6UH455VEG|M|4246|1750598379|5.3112|1903-04-28|Andrew|Thomas|Amelia Perez|TerraFirm Enterprises inc.|Andrew Thomas|N6C7JXEQCEL0134K2NANBW09X6D7WM0N1FHAQ8NKVIRRG|2760|6H51|1965-07-31 14:29:44:000000
MO8YQHSDTA|F|1371|802040307|7.4901|2028-02-26|James|King|Ethan Adams|Bliss Enterprises inc.|James King|T7DFGPH3K5WLNQTH5MAITKQUHJTDDG4T59JVZEQ46F860|9810|JHXA|2043-05-05 04:39:50:000000
94XTOFLACR|F|1480|328317991|2.2986|1933-05-19|James|Garcia|Savannah Green|Celestial Technologies ltd.|James Garcia|Q1CYEATPUCQJ831TZ6IQNF6RJ0MWOEMYAEO7OI7U6M8Y5|3886|N3P4|2046-11-07 05:49:35:000000
58YSOEEZ3R|F|5278|923188121|6.4322|1994-04-28|Layla|Moore|Savannah Nelson|Celestial Technologies ltd.|Layla Moore|GH7R5NWPJ48VCZFEVS5HVW7HK9UT55N0O911TYKDLIOVJ|2326|E43H|2050-05-12 00:02:56:000000
CJG1A4AWLG|F|2889|341431810|1.5464|1969-06-30|Daniel|Sanchez|Elizabeth Carter|Evergreen Holdings gmbh|Daniel Sanchez|R2N4N3T616N0D1ZJK9C4BGBHFX2AZIUFCRBA4CQACEIVH|4368|GECU|2042-01-29 21:45:48:000000
JF8WQ1NYHD|M|9896|759634822|3.9118|2019-11-13|Ava|Murphy|David Williams|Acme Corporation gmbh|Ava Murphy|MJO6BYP7FKZ03L72FJIKYXS9GN1KGTWZG8KVU7GLX2IC6|6779|Q0QN|1994-12-30 20:23:08:000000
3ZMEF34I0X|M|1504|1637676810|0.2519|2071-01-02|Dylan|Davis|Mason Sanchez|Optima Innovations gmbh|Dylan Davis|BE2A702NI5BWETEXQX8PR4WM58009A1X6QGLAWP5B310E|4439|YEUM|2090-11-01 14:15:08:000000
S2YTHVXUV7|M|5112|1643166782|5.1518|1921-09-30|Zoe|Lewis|James Garcia|Flux Corporation ltd.|Zoe Lewis|IK1RNCSUBFXK63SPNTHK8AWCN78WUNX7VHX1XGYM71482|2317|7KS4|1900-10-29 21:28:19:000000
HU4KP83N60|F|6697|788739452|0.5965|2001-02-10|Isabella|Harris|Aiden Flores|Innovare Solutions gmbh|Isabella Harris|A5S460F822RUHJ6JYZBAERJ535JB1LMQKBSBXPXE16IK4|0013|RZVM|2019-08-19 20:26:17:000000
VA9STCD7QQ|M|1848|1267027986|4.7078|1977-04-17|Penelope|Evans|Lucy Anderson|Crimson Enterprises inc.|Penelope Evans|F6EAZ6PLQKAIXXY5RU9IV3OQCBICHF5BP0TRXCPLRN4P3|3426|9PE3|2083-02-17 02:03:46:000000
F7QTCU8CJJ|F|7306|1791584819|8.6205|2022-03-14|Chloe|Hernandez|Emily Reed|Aeon Solutions inc.|Chloe Hernandez|7ZUKS2DW4RCMZDKASR8IH0L5PECY18776QFI2BOAAXZ1P|0907|T667|2050-10-25 09:01:07:000000
BNF60LCGCF|F|7402|759543829|6.8552|1921-07-10|Emily|Smith|Henry Morris|Acme Corporation gmbh|Emily Smith|R43AJXBRDR0XB68HQGPRWMKUFF2GEPJM2KNZTCPYXUCMT|1013|UMK0|1994-05-19 07:38:46:000000
LESGVQEUDC|M|7379|494468988|0.7177|1985-10-30|Lucy|White|Ella Lopez|Innovare Solutions ltd.|Lucy White|WRWMFQSPNBY7E354SOA3XTSJAZ1X8ET841L23T4E3SOB8|2425|XE4T|1934-10-31 13:13:23:000000
GUPRRD3URE|F|6746|1700495521|4.5951|1980-10-20|Ava|Adams|Elizabeth Miller|Quantum Ventures inc.|Ava Adams|0V9SLAINVXDLSM46PI7BOQGIMJBYKNS4PYW6WNU94SQRN|8822|YJNS|2078-10-23 22:30:54:000000
TJK46E4INR|F|5735|1998943076|4.9811|2055-10-08|Ava|Hill|Alexander Jackson|Eclipse Innovations gmbh|Ava Hill|5GPS5RPC8TKL8FGALXVH0CFZSNX86YG2SQR1BEZ7HBILL|8492|890T|2055-05-18 00:34:08:000000
YFNVLF35EB|M|6249|1642551083|7.5115|2053-10-22|Ella|Bailey|Aurora Anderson|Bliss Enterprises ltd.|Ella Bailey|CD5DAK7IELMAY39NVE86U9519D3SO9J900HHHPX6H9IFS|3182|6QQH|1917-12-23 15:20:41:000000
V9X3PKB4VR|F|6144|1234431601|6.3919|2081-07-01|Noah|Allen|Elizabeth Taylor|Apex Industries gmbh|Noah Allen|0P7DW5SHNP8P68XZX6PJGPZVDC7Q9K85X6NY1E382J5JI|2082|T09T|2068-05-29 17:29:30:000000
SYHSYN2ETH|F|8400|107402236|8.2883|2047-01-17|Lucas|Taylor|Grayson Nguyen|Jade Industries inc.|Lucas Taylor|MCLU7CE8JGYVP3RS37GXP2ZD62G84XT6PAYUUUFS2US1D|3208|NB5M|1917-09-11 22:40:49:000000
BN835U6X0C|F|7294|1318117682|3.1843|2041-09-17|Joseph|Thomas|Victoria Clark|Blaze Technologies gmbh|Joseph Thomas|BS20I3XV3QD22XGEI97BY7Q84Z7TGHYO0Z7MLQMYHQGQ2|7083|5CEY|2065-10-08 06:49:06:000000
1R9809R739|F|9523|1318205980|1.5235|1906-11-13|Grace|Murphy|Ella Flores|Elite Innovations inc.|Grace Murphy|MECNU3NCZVZP26WMKWR7PF6NK6Y08JWE46FIL1YW4KNEC|1897|LCJU|1923-10-21 06:04:58:000000
J9J6OGB35Z|M|2996|1934822782|1.6072|2005-09-02|Lucy|Richardson|Jack King|TerraNova Holdings inc.|Lucy Richardson|ROWL15ZLW2GMV9TAJXITEX9W9PPQRPREAC57ZP3KCC5FW|7300|BRRI|1919-04-26 19:54:48:000000
EW7O4O76HL|M|4533|926617447|9.4693|2014-11-04|Mila|Hall|Noah Phillips|Acme Corporation gmbh|Mila Hall|ZRCLX0I5FRLUKGZPSRAY93F4RGZOAN696CGD9TZDU0AL5|5410|9AO8|2064-08-22 11:24:37:000000
K3PS8LWVDS|M|1216|1108135436|2.231|2063-03-10|Aiden|Moore|Scarlett Perez|Dynamo Corporation gmbh|Aiden Moore|CI4HHFN6Q7LQ41IMKWEQY4KYTYHONLGMGSDQQH3HT40H2|9385|5BJV|2072-10-09 18:58:22:000000
TC53320HEY|F|2261|1818369904|0.419|1965-11-08|Ava|Martin|Emily Torres|Zenith Industries ltd.|Ava Martin|7NH82628Z4OCLVVCV0ZETQ8GQEH9X43RJSTYSEXO442CB|3501|MOMT|2014-05-04 02:16:15:000000
PKFJ23T3QQ|M|7910|1538537630|0.5052|2007-08-07|Caden|Rogers|Samuel Carter|Visionary Technologies gmbh|Caden Rogers|HDHW02II9AG9WECHF2ZCEF0FW5Z09G1RZZQ4X451M8UZ5|4934|9HGK|1944-01-02 02:12:13:000000
RRKG9BW96J|M|2050|54783253|0.91|2036-10-17|Zoey|Wilson|Jaxon Jones|Fusion Technologies ltd.|Zoey Wilson|PHKOM0X4N0NGS37QLKWOO6TXY72ZHFDNGCNR4VI8MNR9B|9858|PEK1|2047-04-27 14:36:01:000000
XJ7SGPYR68|M|9911|75035255|3.2309|1910-03-12|Charlotte|Hill|Victoria Hall|Aeon Solutions gmbh|Charlotte Hill|ZUGPOUMAJKGGSMESM1GSJ0SUJ3YD75P54VTUS0LPK72Z7|0742|6ZAE|1999-07-05 11:36:08:000000
3MEFK6QCG5|F|7893|1771380958|1.7263|1948-10-06|Chloe|Lewis|Jack Sanchez|Cascade Solutions gmbh|Chloe Lewis|K3GH30N46D5Q2TUYSU6Y4TBZ87Y1H47PK8UWBQLJH6DS5|1834|USD9|2098-07-16 16:08:35:000000
MKADE7XNTA|F|3289|1051031368|5.5585|1913-10-17|Emily|Ramirez|Hannah Cook|Acme Corporation gmbh|Emily Ramirez|LYXTHHBX0HMMS0SKKTZ69DO9Y4I89JB4VN47ALGAL7ZB6|4599|DBHL|2050-05-23 03:50:52:000000
BO64W96IYM|F|9224|211641578|0.8802|1943-07-24|Liam|Reed|Jack Gonzalez|Lunar Systems ltd.|Liam Reed|L3JPXMTWYH9RQ6QZ37IKRTUCJR017U6AX8YWM2NWV7KD3|4611|87WL|2042-05-24 03:54:14:000000
2C7IZB8H2L|M|7464|1612046641|2.5108|2024-10-25|Layla|Nelson|Jacob Rodriguez|TerraNova Holdings ltd.|Layla Nelson|5W3H6Z37BV27YKE1YJH6V33NSAOLAPOK6MJVFSKHEXI0C|1860|JR6E|1953-10-30 16:59:47:000000
TT0C6S1VQS|M|7330|697302523|3.775|1915-03-19|Jacob|Baker|Lucas Bell|NovaTech Corporation inc.|Jacob Baker|65O3642XUVZU15XE3YMRHJGVVCB1ZGZO66MNOKC7YM133|1418|UIIH|1978-09-11 07:31:13:000000
AMPMJLZROL|F|4703|739129696|8.8121|1903-11-07|Owen|White|Aria Rodriguez|Pantheon Innovations ltd.|Owen White|93ZHGSFIR5XPR9RN624UBBL0TJVLRDYNGLDIA06H0KWVX|3965|VUWH|2051-03-18 10:22:55:000000
MLPYRTAVX2|F|4191|297033434|2.1454|2088-02-03|Grace|Bell|Owen Lewis|Momentum Solutions gmbh|Grace Bell|MJ7QRGS17BJG94Y6T6XA79L70K1MN9ITAORFG6WWQZ0PD|0799|1IMC|1922-09-06 11:15:24:000000
LXM5081M4Q|M|2097|689029710|5.3204|2021-06-24|Carter|Rodriguez|Grayson Nguyen|Solstice Corporation gmbh|Carter Rodriguez|7CCJCS4PFLGMZXALMFTY108HW7D1TMD2NVHMT98M7ASW9|9466|169S|1987-02-02 07:17:11:000000
PHVWJFCJNX|F|5076|1477319828|7.9507|1906-09-01|Layla|Flores|Mia Rivera|Eclipse Innovations ltd.|Layla Flores|C025A61LOZ7QUGCBUH3W8KITLTDO37AO5GFFPHK8UE8YB|7267|P8MC|2084-09-07 12:58:28:000000
4J0YMFNS7Q|F|8505|848883076|4.1537|1901-08-09|Noah|Lee|Audrey Stewart|Flux Corporation inc.|Noah Lee|0KMS6PXYTCT99DJIWFYMHTFGUC3XRHXAEMMG6KW6QAN63|9265|CGQD|2055-02-20 06:55:19:000000
S41460E3UN|F|2335|1394806535|5.8709|2096-01-26|Penelope|Lopez|Savannah Nelson|Cascade Solutions ltd.|Penelope Lopez|3BK2K851VZ5RN4KDS3H44E6TSL3EEVPDUZ3980CFSP7NK|2038|GO0K|1932-11-25 17:37:14:000000
LE14KV346A|M|4859|2019428228|2.5135|2084-02-02|Zoey|Hernandez|Jacob Carter|Zephyr Group ltd.|Zoey Hernandez|Y13GZEGHT9IZGBD3GNT9OZV6MO5PI778CBTWYPXXOIA70|6075|BENU|2018-09-22 04:58:43:000000
YVDHVA4E29|M|5060|1518002821|5.7725|1979-11-09|Camilla|Hill|Owen Bailey|Cascade Solutions gmbh|Camilla Hill|HOWQ0821P0CUBIEJD6XUZD5CH8TRKJB3UECYPWUEHKDUJ|7838|J61I|1990-05-23 12:53:26:000000
JIR9L1UUSN|M|5637|1547303901|2.2618|1926-06-24|Evelyn|Perez|Zoey Bell|Zephyr Group inc.|Evelyn Perez|YWLKYMY0SBW6L4O5TIK3MPJHHXHTC1EVZU2AE0GGVWP21|4556|QOP7|1930-05-09 07:46:41:000000
4K2DBYWS2C|F|7592|2146597892|1.8855|2050-10-29|Noah|Cook|Henry Hernandez|Aeon Solutions inc.|Noah Cook|8S0MJAMKKENXIMKAK78OJU15FBRO8FH3GK02UZY0P89KD|2432|IV82|1941-03-11 23:16:37:000000
NNJJXSW8BA|M|7088|540730382|1.8826|1988-11-09|Ella|Jackson|Nora Carter|Nimbus Corporation ltd.|Ella Jackson|0FWD6HX8P0TNL2N064EMFP61PIXRW41IV6Y4BXS0FMHZR|5220|JKDS|1988-06-21 03:11:51:000000
DLHW9CZPAS|M|1294|1206070143|8.2625|1991-10-05|Bella|Scott|Harper Clark|Helios Group gmbh|Bella Scott|F8XSJ24RUFUOIDJO288C08CZLP8FBAQ7L10JCCRKFJNYR|1393|9UL2|2075-10-20 19:35:06:000000
P9CFTF6K6P|M|8030|1979712101|5.5326|2059-03-03|William|Scott|Elijah Reed|Dynamo Corporation gmbh|William Scott|Z61Z8GSXN1G6YPR91ANTJALJJD0BICE0ZO5JVCGGP7F2X|3383|E7MD|1915-08-02 02:53:10:000000
7JI0K1898C|M|7650|1938086807|0.4944|2014-11-11|Lily|Wilson|Andrew Nelson|Nimbus Corporation gmbh|Lily Wilson|K0SYEFCEUE7ORF1H98VXAQCFF94NIGJB2TGUIKF263A5H|5736|0VZS|2086-06-20 07:21:15:000000
B5KC5R1PDM|M|9066|1814201229|3.4463|2019-06-16|Joshua|Murphy|Addison Robinson|Innovare Solutions gmbh|Joshua Murphy|954NPTT0ZMMZV6WTGOB3BX3MI99ZX6E9AWT7LOSM3UHRS|5527|IYTO|1967-10-17 12:27:24:000000
2UAJR4BUY8|F|1768|648920251|5.2379|2070-03-06|Grayson|Morgan|Mila Wright|Innovare Solutions ltd.|Grayson Morgan|KAB22II87KY96626QMUWVHHVARI28L8PUXYE8HRNRC471|2259|EYRD|2039-01-04 16:42:15:000000
APA4BND3UK|F|3972|572761254|4.5734|1930-04-08|Aiden|King|Evelyn Walker|Visionary Technologies inc.|Aiden King|22J7YTQ0E75PMUZOZPZBVK1WB7Z15UAXADGFWWCTSVAKB|9094|OKJQ|1995-04-01 05:36:42:000000
E6JE01E6PQ|M|2526|1688661595|7.7412|2072-05-03|Emily|Turner|Elizabeth Stewart|Radiant Innovations inc.|Emily Turner|RUY9Q0Q0TQUVL6FFEBP4FKLZRPVOZ4G79619YD2N1BVRJ|1783|TAF8|2000-05-10 02:28:58:000000
XS92RBF5U0|M|8573|1466384909|1.8974|2076-05-07|William|Robinson|Ava Clark|Optima Innovations ltd.|William Robinson|9GQ90R3SSWOSU2ZFSSMWLEHTXTXV05R0W22BWA21Y2LKF|3312|4BMB|2093-07-24 15:55:54:000000
3SVCA7HU5R|F|9253|1694370639|9.2031|2022-01-27|Aria|Lee|Olivia Baker|BlueSky Ventures gmbh|Aria Lee|TD9NMLXQFQ4XIAR5K6XPZCTHRIT72E5BBPOTVK2BIXOH0|5815|T9IA|1925-03-04 23:28:36:000000
L4UXS1SQQE|M|2106|211892651|7.503|2042-09-20|Lucy|Perez|Joseph Brown|Fusion Technologies inc.|Lucy Perez|LQ1IW551240Q3FW5BZ2V5PNZ25TMBHAOZC3I56MADJNEF|3058|1DE6|2022-01-25 19:25:53:000000
XMM2LHKE3U|M|2862|1154162656|9.1418|2038-05-28|Isabella|Collins|Olivia Campbell|Quantex Enterprises inc.|Isabella Collins|6DC45IXIQNRHWPOCTX18C4017US7T90G1O8ZQW0QIZO5M|4236|Z6IU|1912-01-22 07:57:52:000000
XZ4NFG09MW|F|8081|1018393646|7.6251|2089-04-09|David|Carter|Mason Green|Visionary Technologies ltd.|David Carter|2XXCYK5OW98G9W9DJANATME0SME6TX75K5I46AKECE6PG|6256|UG54|2093-10-28 21:42:34:000000
MZ7VEE72NW|M|3603|1145879116|1.1993|2029-12-08|Bella|Rivera|Emily Miller|MegaByte Ventures ltd.|Bella Rivera|ROGKCNGGULRG9SNLTXUGCZATOO36OBYXINUMUTFXJVH8A|9025|TUJ4|2055-06-01 10:19:40:000000
LVAM2ZS97M|F|9058|1000731730|1.8101|1964-06-17|Mia|Nelson|Camila Brown|Eclipse Innovations ltd.|Mia Nelson|9S3C0TET0V5B3PY6EGGKY57IROPO32IWIR5IVTQK0HF99|7147|BP62|2063-12-07 10:51:59:000000
R57ZZLHVBV|M|5926|321901547|3.6452|2052-01-18|Ava|Lewis|Carter Walker|Helios Group gmbh|Ava Lewis|FJK865BMJWNMJ0D2OMUIA26N98H3O7ZDXGJAP81946W7T|5844|OPC5|1903-05-07 04:38:35:000000
9RZB4FL6N9|M|2226|512435669|4.4819|2021-02-19|Camilla|Wilson|Jayden Clark|Bliss Enterprises inc.|Camilla Wilson|TTP1H7FQA7HLB31YK9ZZ1P3YATBXBBBFMWZZ105ZO6ONS|5282|OJ9K|1952-03-24 14:35:47:000000
66CMIERYRI|F|3414|1122450921|9.8389|1983-09-15|Avery|Rodriguez|David Ramirez|Eclipse Innovations inc.|Avery Rodriguez|TK05ERNNUTSBOBLF0PZREYHKYVNJUAGZXBGA1QPT9VGZP|3933|CTGY|2001-07-18 17:42:03:000000
KZ7CV9DHIO|M|4440|578513884|1.7265|1936-10-10|Wyatt|Rivera|Daniel Roberts|Acme Corporation gmbh|Wyatt Rivera|07Q1GMCE2KUIZZXVFE2BTQFJI9FC2RNDPZIA8F0O8ZBUT|3703|KTQJ|2010-12-15 16:29:52:000000
WSS5D4ALBL|F|3954|604859838|0.3092|1902-02-07|Penelope|Allen|Chloe Morgan|Celestial Holdings gmbh|Penelope Allen|FG248U8B5DUS9D7LJ7GIH5LMZWKADZHBJN7LMRH30SO22|5964|QID8|2083-05-26 10:49:08:000000
LYQKFLW5SZ|F|1559|975367844|3.5777|1950-11-10|Abigail|Morgan|Emma Martinez|Helios Group inc.|Abigail Morgan|B9GIYGXHX2IL76R3K53XK0QS8Q6JE1QH5HY597880C44X|1398|S2YM|1953-08-17 16:55:33:000000
O6DXE923BK|F|5207|1834011014|5.5333|1956-07-08|Elizabeth|Johnson|James Davis|Optima Innovations inc.|Elizabeth Johnson|TAKGCGFR8YFBHR152AFG0NDBYX9HQK3A3H8GVT5ORQ71G|1759|BDRJ|1942-09-12 16:27:44:000000
539ZHQBQ2B|F|1934|1778520015|7.1619|2075-04-18|Savannah|Campbell|Logan Cook|Evergreen Holdings inc.|Savannah Campbell|ZY5RBJ5UE76Y6XC6C22OQ2HQ6L65WK6DK2HU070260WO3|5420|H4X0|2086-12-05 21:32:07:000000
GVMDF3WR3B|F|2246|2115155685|9.64|1926-08-19|Benjamin|Hernandez|Anthony Allen|Evergreen Holdings gmbh|Benjamin Hernandez|NCVYW4KT9652DRSGL300B4CPYV3U48ZHMBPMGLHE676JM|0965|Z1QY|2020-12-13 02:47:21:000000
3NNSDO75ZD|F|7995|1718844855|1.5331|2076-09-28|Daniel|Robinson|Claire Cook|Quantex Enterprises ltd.|Daniel Robinson|4TFWJOSKDF18GQVNM56LODW3GKQTLE3AXPEU7ZAYNC467|8288|DTQK|2080-03-07 17:37:02:000000
DS5EEM2GW3|M|1049|1649203659|9.5462|1960-12-18|Chloe|Phillips|Jacob Brown|Penta Solutions ltd.|Chloe Phillips|YPP30N4UVCW2G778IWNZ5M7ILUKACLAJL1TI1RFBB7BE4|1286|F9XK|2042-09-01 11:28:44:000000
9698NAH44R|F|7353|378467580|0.8866|2003-12-19|Hannah|Davis|Alexander Torres|Delta Dynamics ltd.|Hannah Davis|9HB4PZXBXE2OYSNZJWT6Y4W3ZAMR4MMFOR33WRIBXR31N|0123|CNPF|2043-06-05 05:42:15:000000
PTSD2M8Z6G|F|8931|1999826019|2.547|1951-04-05|Eleanor|Smith|Dylan Moore|DynaTech Systems inc.|Eleanor Smith|HRENSNH6TIXZTC0LXF7XRPSCA8YDQ83L0N5LNMMYN3EN7|3014|ONIH|2013-04-29 11:18:34:000000
